ecad_id,Asset_id,Program/product,term,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit,Mortgage Outstanding Balance
1701601833,10018583,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337020.00,0.7500,2333.46,01/02/2023,936.17,301,59,449360,112340.00,55232.83
1701601834,10018584,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337035.00,0.7500,2333.57,01/02/2023,936.21,301,59,449380,112345.00,55235.79
1701601835,10018585,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337050.00,0.7500,2333.67,01/02/2023,936.26,301,59,449400,112350.00,55235.74
1701601836,10018586,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337065.00,0.7500,2333.77,01/02/2023,936.30,301,59,449420,112355.00,55238.70
1701601837,10018587,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337080.00,0.7500,2333.88,01/02/2023,936.34,301,59,449440,112360.00,55241.66
1701601839,10018588,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337095.00,0.7500,2333.98,01/02/2023,936.38,301,59,449460,112365.00,55244.62
1701601840,10018589,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337110.00,0.7500,2334.09,01/02/2023,936.42,301,59,449480,112370.00,55247.58
1701601841,10018590,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337125.00,0.7500,2334.19,01/02/2023,936.46,301,59,449500,112375.00,55250.54
1701601842,10018591,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337140.00,0.7500,2334.29,01/02/2023,936.51,301,59,449520,112380.00,55250.49
1701601843,10018592,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337155.00,0.7500,2334.40,01/02/2023,936.55,301,59,449540,112385.00,55253.45
1701601844,10018593,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337170.00,0.7500,2334.50,01/02/2023,936.59,301,59,449560,112390.00,55256.41
1701601845,10018594,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337185.00,0.7500,2334.61,01/02/2023,936.63,301,59,449580,112395.00,55259.37
1701601846,10018595,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337200.00,0.7500,2334.71,01/02/2023,936.67,301,59,449600,112400.00,55262.33
1701601847,10018596,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337215.00,0.7500,2334.81,01/02/2023,936.71,301,59,449620,112405.00,55265.29
1701601848,10018597,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337230.00,0.7500,2334.92,01/02/2023,936.76,301,59,449640,112410.00,55265.24
1701601849,10018598,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337245.00,0.7500,2335.02,01/02/2023,936.80,301,59,449660,112415.00,55268.20
1701601850,10018599,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337260.00,0.7500,2335.13,01/02/2023,936.84,301,59,449680,112420.00,55271.16
1701601851,10018600,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337275.00,0.7500,2335.23,01/02/2023,936.88,301,59,449700,112425.00,55274.12
1701601852,10018601,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337290.00,0.7500,2335.33,01/02/2023,936.92,301,59,449720,112430.00,55277.08
1701601853,10018602,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337305.00,0.7500,2335.44,01/02/2023,936.96,301,59,449740,112435.00,55280.04
1701601854,10018603,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337320.00,0.7500,2335.54,01/02/2023,937.01,301,59,449760,112440.00,55279.99
1701601855,10018604,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337335.00,0.7500,2335.64,01/02/2023,937.05,301,59,449780,112445.00,55282.95
1701601856,10018605,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337350.00,0.7500,2335.75,01/02/2023,937.09,301,59,449800,112450.00,55285.91
1701601857,10018606,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337365.00,0.7500,2335.85,01/02/2023,937.13,301,59,449820,112455.00,55288.87
1701601858,10018607,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337380.00,0.7500,2335.96,01/02/2023,937.17,301,59,449840,112460.00,55291.83
1701601859,10018608,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337395.00,0.7500,2336.06,01/02/2023,937.21,301,59,449860,112465.00,55294.79
1701601860,10018609,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337410.00,0.7500,2336.16,01/02/2023,937.26,301,59,449880,112470.00,55294.74
1701601861,10018610,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337425.00,0.7500,2336.27,01/02/2023,937.30,301,59,449900,112475.00,55297.70
1701601862,10018611,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337440.00,0.7500,2336.37,01/02/2023,937.34,301,59,449920,112480.00,55300.66
1701601864,10018612,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337455.00,0.7500,2336.48,01/02/2023,937.38,301,59,449940,112485.00,55303.62
1701601865,10018613,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337470.00,0.7500,2336.58,01/02/2023,937.42,301,59,449960,112490.00,55306.58
1701601866,10018614,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337485.00,0.7500,2336.68,01/02/2023,937.46,301,59,449980,112495.00,55309.54
1701601867,10018615,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337500.00,0.7500,2336.79,01/02/2023,937.51,301,59,450000,112500.00,55309.49
1701601868,10018616,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337515.00,0.7500,2336.89,01/02/2023,937.55,301,59,450020,112505.00,55312.45
1701601869,10018617,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337530.00,0.7500,2336.99,01/02/2023,937.59,301,59,450040,112510.00,55315.41
1701601870,10018618,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337545.00,0.7500,2337.10,01/02/2023,937.63,301,59,450060,112515.00,55318.37
1701601871,10018619,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337560.00,0.7500,2337.20,01/02/2023,937.67,301,59,450080,112520.00,55321.33
1701601872,10018620,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337575.00,0.7500,2337.31,01/02/2023,937.71,301,59,450100,112525.00,55324.29
1701601873,10018621,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337590.00,0.7500,2337.41,01/02/2023,937.76,301,59,450120,112530.00,55324.24
1701601874,10018622,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337605.00,0.7500,2337.51,01/02/2023,937.80,301,59,450140,112535.00,55327.20
1701601875,10018623,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337620.00,0.7500,2337.62,01/02/2023,937.84,301,59,450160,112540.00,55330.16
1701601876,10018624,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337635.00,0.7500,2337.72,01/02/2023,937.88,301,59,450180,112545.00,55333.12
1701601877,10018625,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337650.00,0.7500,2337.83,01/02/2023,937.92,301,59,450200,112550.00,55336.08
1701601878,10018626,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337665.00,0.7500,2337.93,01/02/2023,937.96,301,59,450220,112555.00,55339.04
1701601879,10018627,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337680.00,0.7500,2338.03,01/02/2023,938.01,301,59,450240,112560.00,55338.99
1701601880,10018628,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337695.00,0.7500,2338.14,01/02/2023,938.05,301,59,450260,112565.00,55341.95
1701601881,10018629,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337710.00,0.7500,2338.24,01/02/2023,938.09,301,59,450280,112570.00,55344.91
1701601882,10018630,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337725.00,0.7500,2338.34,01/02/2023,938.13,301,59,450300,112575.00,55347.87
1701601883,10018631,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337740.00,0.7500,2338.45,01/02/2023,938.17,301,59,450320,112580.00,55350.83
1701601884,10018632,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337755.00,0.7500,2338.55,01/02/2023,938.21,301,59,450340,112585.00,55353.79
1701601885,10018633,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337770.00,0.7500,2338.66,01/02/2023,938.26,301,59,450360,112590.00,55353.74
1701601886,10018634,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337785.00,0.7500,2338.76,01/02/2023,938.30,301,59,450380,112595.00,55356.70
1701601887,10018635,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337800.00,0.7500,2338.86,01/02/2023,938.34,301,59,450400,112600.00,55359.66
1701601888,10018636,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337815.00,0.7500,2338.97,01/02/2023,938.38,301,59,450420,112605.00,55362.62
1701601889,10018637,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337830.00,0.7500,2339.07,01/02/2023,938.42,301,59,450440,112610.00,55365.58
1701601890,10018638,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337845.00,0.7500,2339.18,01/02/2023,938.46,301,59,450460,112615.00,55368.54
1701601891,10018639,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337860.00,0.7500,2339.28,01/02/2023,938.51,301,59,450480,112620.00,55368.49
1701601892,10018640,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337875.00,0.7500,2339.38,01/02/2023,938.55,301,59,450500,112625.00,55371.45
1701601893,10018641,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337890.00,0.7500,2339.49,01/02/2023,938.59,301,59,450520,112630.00,55374.41
1701601894,10018642,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337905.00,0.7500,2339.59,01/02/2023,938.63,301,59,450540,112635.00,55377.37
1701601895,10018643,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337920.00,0.7500,2339.69,01/02/2023,938.67,301,59,450560,112640.00,55380.33
1701601896,10018644,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337935.00,0.7500,2339.80,01/02/2023,938.71,301,59,450580,112645.00,55383.29
1701601897,10018645,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337950.00,0.7500,2339.90,01/02/2023,938.76,301,59,450600,112650.00,55383.24
1701601898,10018646,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337965.00,0.7500,2340.01,01/02/2023,938.80,301,59,450620,112655.00,55386.20
1701601899,10018647,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337980.00,0.7500,2340.11,01/02/2023,938.84,301,59,450640,112660.00,55389.16
1701601900,10018648,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,337995.00,0.7500,2340.21,01/02/2023,938.88,301,59,450660,112665.00,55392.12
1701601901,10018649,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338010.00,0.7500,2340.32,01/02/2023,938.92,301,59,450680,112670.00,55395.08
1701601902,10018650,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338025.00,0.7500,2340.42,01/02/2023,938.96,301,59,450700,112675.00,55398.04
1701601903,10018651,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338040.00,0.7500,2340.53,01/02/2023,939.01,301,59,450720,112680.00,55397.99
1701601904,10018652,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338055.00,0.7500,2340.63,01/02/2023,939.05,301,59,450740,112685.00,55400.95
1701601905,10018653,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338070.00,0.7500,2340.73,01/02/2023,939.09,301,59,450760,112690.00,55403.91
1701601906,10018654,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338085.00,0.7500,2340.84,01/02/2023,939.13,301,59,450780,112695.00,55406.87
1701601907,10018655,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338100.00,0.7500,2340.94,01/02/2023,939.17,301,59,450800,112700.00,55409.83
1701601908,10018656,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338115.00,0.7500,2341.04,01/02/2023,939.21,301,59,450820,112705.00,55412.79
1701601909,10018657,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338130.00,0.7500,2341.15,01/02/2023,939.26,301,59,450840,112710.00,55412.74
1701601910,10018658,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338145.00,0.7500,2341.25,01/02/2023,939.30,301,59,450860,112715.00,55415.70
1701601911,10018659,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338160.00,0.7500,2341.36,01/02/2023,939.34,301,59,450880,112720.00,55418.66
1701601912,10018660,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338175.00,0.7500,2341.46,01/02/2023,939.38,301,59,450900,112725.00,55421.62
1701601913,10018661,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338190.00,0.7500,2341.56,01/02/2023,939.42,301,59,450920,112730.00,55424.58
1701601914,10018662,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338205.00,0.7500,2341.67,01/02/2023,939.46,301,59,450940,112735.00,55427.54
1701601915,10018663,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338220.00,0.7500,2341.77,01/02/2023,939.51,301,59,450960,112740.00,55427.49
1701601916,10018664,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338235.00,0.7500,2341.88,01/02/2023,939.55,301,59,450980,112745.00,55430.45
1701601917,10018665,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338250.00,0.7500,2341.98,01/02/2023,939.59,301,59,451000,112750.00,55433.41
1701601918,10018666,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338265.00,0.7500,2342.08,01/02/2023,939.63,301,59,451020,112755.00,55436.37
1701601919,10018667,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338280.00,0.7500,2342.19,01/02/2023,939.67,301,59,451040,112760.00,55439.33
1701601920,10018668,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338295.00,0.7500,2342.29,01/02/2023,939.71,301,59,451060,112765.00,55442.29
1701601921,10018669,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338310.00,0.7500,2342.40,01/02/2023,939.76,301,59,451080,112770.00,55442.24
1701601922,10018670,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338325.00,0.7500,2342.50,01/02/2023,939.80,301,59,451100,112775.00,55445.20
1701601923,10018671,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338340.00,0.7500,2342.60,01/02/2023,939.84,301,59,451120,112780.00,55448.16
1701601924,10018672,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338355.00,0.7500,2342.71,01/02/2023,939.88,301,59,451140,112785.00,55451.12
1701601925,10018673,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338370.00,0.7500,2342.81,01/02/2023,939.92,301,59,451160,112790.00,55454.08
1701601926,10018674,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338385.00,0.7500,2342.91,01/02/2023,939.96,301,59,451180,112795.00,55457.04
1701601927,10018675,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338400.00,0.7500,2343.02,01/02/2023,940.01,301,59,451200,112800.00,55456.99
1701601928,10018676,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338415.00,0.7500,2343.12,01/02/2023,940.05,301,59,451220,112805.00,55459.95
1701601929,10018677,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338430.00,0.7500,2343.23,01/02/2023,940.09,301,59,451240,112810.00,55462.91
1701601930,10018678,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338445.00,0.7500,2343.33,01/02/2023,940.13,301,59,451260,112815.00,55465.87
1701601931,10018679,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338460.00,0.7500,2343.43,01/02/2023,940.17,301,59,451280,112820.00,55468.83
1701601932,10018680,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338475.00,0.7500,2343.54,01/02/2023,940.21,301,59,451300,112825.00,55471.79
1701601933,10018681,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338490.00,0.7500,2343.64,01/02/2023,940.26,301,59,451320,112830.00,55471.74
1701601934,10018682,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338505.00,0.7500,2343.75,01/02/2023,940.30,301,59,451340,112835.00,55474.70
1701601935,10018683,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338520.00,0.7500,2343.85,01/02/2023,940.34,301,59,451360,112840.00,55477.66
1701601936,10018684,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338535.00,0.7500,2343.95,01/02/2023,940.38,301,59,451380,112845.00,55480.62
1701601937,10018685,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338550.00,0.7500,2344.06,01/02/2023,940.42,301,59,451400,112850.00,55483.58
1701601938,10018686,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338565.00,0.7500,2344.16,01/02/2023,940.46,301,59,451420,112855.00,55486.54
1701601939,10018687,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338580.00,0.7500,2344.26,01/02/2023,940.51,301,59,451440,112860.00,55486.49
1701601942,10018688,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338595.00,0.7500,2344.37,01/02/2023,940.55,301,59,451460,112865.00,55489.45
1701601943,10018689,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338610.00,0.7500,2344.47,01/02/2023,940.59,301,59,451480,112870.00,55492.41
1701601944,10018690,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338625.00,0.7500,2344.58,01/02/2023,940.63,301,59,451500,112875.00,55495.37
1701601945,10018691,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338640.00,0.7500,2344.68,01/02/2023,940.67,301,59,451520,112880.00,55498.33
1701601946,10018692,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338655.00,0.7500,2344.78,01/02/2023,940.71,301,59,451540,112885.00,55501.29
1701601947,10018693,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338670.00,0.7500,2344.89,01/02/2023,940.76,301,59,451560,112890.00,55501.24
1701601948,10018694,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338685.00,0.7500,2344.99,01/02/2023,940.80,301,59,451580,112895.00,55504.20
1701601949,10018695,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338700.00,0.7500,2345.10,01/02/2023,940.84,301,59,451600,112900.00,55507.16
1701601950,10018696,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338715.00,0.7500,2345.20,01/02/2023,940.88,301,59,451620,112905.00,55510.12
1701601951,10018697,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338730.00,0.7500,2345.30,01/02/2023,940.92,301,59,451640,112910.00,55513.08
1701601952,10018698,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338745.00,0.7500,2345.41,01/02/2023,940.96,301,59,451660,112915.00,55516.04
1701601954,10018699,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338760.00,0.7500,2345.51,01/02/2023,941.01,301,59,451680,112920.00,55515.99
1701601956,10018700,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338775.00,0.7500,2345.61,01/02/2023,941.05,301,59,451700,112925.00,55518.95
1701601958,10018701,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338790.00,0.7500,2345.72,01/02/2023,941.09,301,59,451720,112930.00,55521.91
1701601959,10018702,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338805.00,0.7500,2345.82,01/02/2023,941.13,301,59,451740,112935.00,55524.87
1701601960,10018703,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338820.00,0.7500,2345.93,01/02/2023,941.17,301,59,451760,112940.00,55527.83
1701601961,10018704,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338835.00,0.7500,2346.03,01/02/2023,941.21,301,59,451780,112945.00,55530.79
1701601962,10018705,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338850.00,0.7500,2346.13,01/02/2023,941.26,301,59,451800,112950.00,55530.74
1701601963,10018706,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338865.00,0.7500,2346.24,01/02/2023,941.30,301,59,451820,112955.00,55533.70
1701601964,10018707,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338880.00,0.7500,2346.34,01/02/2023,941.34,301,59,451840,112960.00,55536.66
1701601965,10018708,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338895.00,0.7500,2346.45,01/02/2023,941.38,301,59,451860,112965.00,55539.62
1701601966,10018709,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338910.00,0.7500,2346.55,01/02/2023,941.42,301,59,451880,112970.00,55542.58
1701601967,10018710,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338925.00,0.7500,2346.65,01/02/2023,941.46,301,59,451900,112975.00,55545.54
1701601968,10018711,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338940.00,0.7500,2346.76,01/02/2023,941.51,301,59,451920,112980.00,55545.49
1701601969,10018712,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338955.00,0.7500,2346.86,01/02/2023,941.55,301,59,451940,112985.00,55548.45
1701601970,10018713,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338970.00,0.7500,2346.96,01/02/2023,941.59,301,59,451960,112990.00,55551.41
1701601971,10018714,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,338985.00,0.7500,2347.07,01/02/2023,941.63,301,59,451980,112995.00,55554.37
1701601972,10018715,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339000.00,0.7500,2347.17,01/02/2023,941.67,301,59,452000,113000.00,55557.33
1701601973,10018716,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339015.00,0.7500,2347.28,01/02/2023,941.71,301,59,452020,113005.00,55560.29
1701601974,10018717,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339030.00,0.7500,2347.38,01/02/2023,941.76,301,59,452040,113010.00,55560.24
1701601975,10018718,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339045.00,0.7500,2347.48,01/02/2023,941.80,301,59,452060,113015.00,55563.20
1701601976,10018719,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339060.00,0.7500,2347.59,01/02/2023,941.84,301,59,452080,113020.00,55566.16
1701601977,10018720,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339075.00,0.7500,2347.69,01/02/2023,941.88,301,59,452100,113025.00,55569.12
1701601978,10018721,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339090.00,0.7500,2347.80,01/02/2023,941.92,301,59,452120,113030.00,55572.08
1701601979,10018722,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339105.00,0.7500,2347.90,01/02/2023,941.96,301,59,452140,113035.00,55575.04
1701601980,10018723,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339120.00,0.7500,2348.00,01/02/2023,942.01,301,59,452160,113040.00,55574.99
1701601981,10018724,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339135.00,0.7500,2348.11,01/02/2023,942.05,301,59,452180,113045.00,55577.95
1701601982,10018725,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339150.00,0.7500,2348.21,01/02/2023,942.09,301,59,452200,113050.00,55580.91
1701601983,10018726,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339165.00,0.7500,2348.31,01/02/2023,942.13,301,59,452220,113055.00,55583.87
1701601984,10018727,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339180.00,0.7500,2348.42,01/02/2023,942.17,301,59,452240,113060.00,55586.83
1701601985,10018728,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339195.00,0.7500,2348.52,01/02/2023,942.21,301,59,452260,113065.00,55589.79
1701601986,10018729,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339210.00,0.7500,2348.63,01/02/2023,942.26,301,59,452280,113070.00,55589.74
1701601987,10018730,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339225.00,0.7500,2348.73,01/02/2023,942.30,301,59,452300,113075.00,55592.70
1701601988,10018731,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339240.00,0.7500,2348.83,01/02/2023,942.34,301,59,452320,113080.00,55595.66
1701601989,10018732,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339255.00,0.7500,2348.94,01/02/2023,942.38,301,59,452340,113085.00,55598.62
1701601990,10018733,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339270.00,0.7500,2349.04,01/02/2023,942.42,301,59,452360,113090.00,55601.58
1701601991,10018734,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339285.00,0.7500,2349.15,01/02/2023,942.46,301,59,452380,113095.00,55604.54
1701601992,10018735,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339300.00,0.7500,2349.25,01/02/2023,942.51,301,59,452400,113100.00,55604.49
1701601993,10018736,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339315.00,0.7500,2349.35,01/02/2023,942.55,301,59,452420,113105.00,55607.45
1701601994,10018737,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339330.00,0.7500,2349.46,01/02/2023,942.59,301,59,452440,113110.00,55610.41
1701601995,10018738,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339345.00,0.7500,2349.56,01/02/2023,942.63,301,59,452460,113115.00,55613.37
1701601996,10018739,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339360.00,0.7500,2349.67,01/02/2023,942.67,301,59,452480,113120.00,55616.33
1701601997,10018740,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339375.00,0.7500,2349.77,01/02/2023,942.71,301,59,452500,113125.00,55619.29
1701601998,10018741,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339390.00,0.7500,2349.87,01/02/2023,942.76,301,59,452520,113130.00,55619.24
1701601999,10018742,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339405.00,0.7500,2349.98,01/02/2023,942.80,301,59,452540,113135.00,55622.20
1701602000,10018743,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339420.00,0.7500,2350.08,01/02/2023,942.84,301,59,452560,113140.00,55625.16
1701602001,10018744,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339435.00,0.7500,2350.18,01/02/2023,942.88,301,59,452580,113145.00,55628.12
1701602002,10018745,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339450.00,0.7500,2350.29,01/02/2023,942.92,301,59,452600,113150.00,55631.08
1701602003,10018746,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339465.00,0.7500,2350.39,01/02/2023,942.96,301,59,452620,113155.00,55634.04
1701602004,10018747,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339480.00,0.7500,2350.50,01/02/2023,943.01,301,59,452640,113160.00,55633.99
1701602005,10018748,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339495.00,0.7500,2350.60,01/02/2023,943.05,301,59,452660,113165.00,55636.95
1701602006,10018749,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339510.00,0.7500,2350.70,01/02/2023,943.09,301,59,452680,113170.00,55639.91
1701602008,10018750,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339525.00,0.7500,2350.81,01/02/2023,943.13,301,59,452700,113175.00,55642.87
1701602009,10018751,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339540.00,0.7500,2350.91,01/02/2023,943.17,301,59,452720,113180.00,55645.83
1701602010,10018752,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339555.00,0.7500,2351.02,01/02/2023,943.21,301,59,452740,113185.00,55648.79
1701602011,10018753,30Yr fixed,360,0.0740,01/01/1998,01/01/2028,339570.00,0.7500,2351.12,01/02/2023,943.26,301,59,452760,113190.00,55648.74
