ecad_id,Asset_id,Program/product,term,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit,Mortgage Outstanding Balance
1701934536,10024016,30Yr fixed,360,,,,418515.00,0.7500,1162.55,01/02/2023,1162.55,337,23,558020,139505.00,
1701934537,10024017,5/1 ARM,360,,,,418530.00,0.7500,1162.59,01/02/2023,1162.59,337,23,558040,139510.00,
1701934538,10024018,15Yr fixed,360,,,,418545.00,0.7500,1162.63,01/02/2023,1162.63,337,23,558060,139515.00,
1701934539,10024019,30Yr fixed,360,,,,418560.00,0.7500,1162.67,01/02/2023,1162.67,337,23,558080,139520.00,
1701934540,10024020,5/1 ARM,360,,,,418575.00,0.7500,1162.71,01/02/2023,1162.71,337,23,558100,139525.00,
1701934542,10024021,15Yr fixed,360,,,,418590.00,0.7500,1162.75,01/02/2023,1162.76,337,23,558120,139530.00,
1701934543,10024022,30Yr fixed,360,,,,418605.00,0.7500,1162.80,01/02/2023,1162.80,337,23,558140,139535.00,
1701934545,10024023,5/1 ARM,360,,,,418620.00,0.7500,1162.84,01/02/2023,1162.84,337,23,558160,139540.00,
1701934546,10024024,15Yr fixed,360,,,,418635.00,0.7500,1162.88,01/02/2023,1162.88,337,23,558180,139545.00,
1701934547,10024025,30Yr fixed,360,,,,418650.00,0.7500,1162.92,01/02/2023,1162.92,337,23,558200,139550.00,
1701934548,10024026,5/1 ARM,360,,,,418665.00,0.7500,1162.96,01/02/2023,1162.96,337,23,558220,139555.00,
1701934549,10024027,15Yr fixed,360,,,,418680.00,0.7500,1163.00,01/02/2023,1163.01,337,23,558240,139560.00,
1701934550,10024028,30Yr fixed,360,,,,418695.00,0.7500,1163.05,01/02/2023,1163.05,337,23,558260,139565.00,
1701934551,10024029,5/1 ARM,360,,,,418710.00,0.7500,1163.09,01/02/2023,1163.09,337,23,558280,139570.00,
1701934552,10024030,15Yr fixed,360,,,,418725.00,0.7500,1163.13,01/02/2023,1163.13,337,23,558300,139575.00,
1701934553,10024031,30Yr fixed,360,,,,418740.00,0.7500,1163.17,01/02/2023,1163.17,337,23,558320,139580.00,
1701934554,10024032,5/1 ARM,360,,,,418755.00,0.7500,1163.21,01/02/2023,1163.21,337,23,558340,139585.00,
1701934555,10024033,15Yr fixed,360,,,,418770.00,0.7500,1163.25,01/02/2023,1163.26,337,23,558360,139590.00,
1701934558,10024034,30Yr fixed,360,,,,418785.00,0.7500,1163.30,01/02/2023,1163.30,337,23,558380,139595.00,
1701934559,10024035,5/1 ARM,360,,,,418800.00,0.7500,1163.34,01/02/2023,1163.34,337,23,558400,139600.00,
1701934560,10024036,15Yr fixed,360,,,,418815.00,0.7500,1163.38,01/02/2023,1163.38,337,23,558420,139605.00,
1701934561,10024037,30Yr fixed,360,,,,418830.00,0.7500,1163.42,01/02/2023,1163.42,337,23,558440,139610.00,
1701934562,10024038,5/1 ARM,360,,,,418845.00,0.7500,1163.46,01/02/2023,1163.46,337,23,558460,139615.00,
1701934564,10024039,15Yr fixed,360,,,,418860.00,0.7500,1163.50,01/02/2023,1163.51,337,23,558480,139620.00,
1701934565,10024040,30Yr fixed,360,,,,418875.00,0.7500,1163.55,01/02/2023,1163.55,337,23,558500,139625.00,
1701934566,10024041,5/1 ARM,360,,,,418890.00,0.7500,1163.59,01/02/2023,1163.59,337,23,558520,139630.00,
1701934567,10024042,15Yr fixed,360,,,,418905.00,0.7500,1163.63,01/02/2023,1163.63,337,23,558540,139635.00,
1701934568,10024043,30Yr fixed,360,,,,418920.00,0.7500,1163.67,01/02/2023,1163.67,337,23,558560,139640.00,
1701934569,10024044,5/1 ARM,360,,,,418935.00,0.7500,1163.71,01/02/2023,1163.71,337,23,558580,139645.00,
1701934570,10024045,15Yr fixed,360,,,,418950.00,0.7500,1163.75,01/02/2023,1163.76,337,23,558600,139650.00,
1701934571,10024046,30Yr fixed,360,,,,418965.00,0.7500,1163.80,01/02/2023,1163.80,337,23,558620,139655.00,
1701934572,10024047,5/1 ARM,360,,,,418980.00,0.7500,1163.84,01/02/2023,1163.84,337,23,558640,139660.00,
1701934573,10024048,15Yr fixed,360,,,,418995.00,0.7500,1163.88,01/02/2023,1163.88,337,23,558660,139665.00,
1701934574,10024049,30Yr fixed,360,,,,419010.00,0.7500,1163.92,01/02/2023,1163.92,337,23,558680,139670.00,
1701934575,10024050,5/1 ARM,360,,,,419025.00,0.7500,1163.96,01/02/2023,1163.96,337,23,558700,139675.00,
1701934576,10024051,15Yr fixed,360,,,,419040.00,0.7500,1164.00,01/02/2023,1164.01,337,23,558720,139680.00,
1701934577,10024052,30Yr fixed,360,,,,419055.00,0.7500,1164.05,01/02/2023,1164.05,337,23,558740,139685.00,
1701934578,10024053,5/1 ARM,360,,,,419070.00,0.7500,1164.09,01/02/2023,1164.09,337,23,558760,139690.00,
1701934579,10024054,15Yr fixed,360,,,,419085.00,0.7500,1164.13,01/02/2023,1164.13,337,23,558780,139695.00,
1701934580,10024055,30Yr fixed,360,,,,419100.00,0.7500,1164.17,01/02/2023,1164.17,337,23,558800,139700.00,
1701934581,10024056,5/1 ARM,360,,,,419115.00,0.7500,1164.21,01/02/2023,1164.21,337,23,558820,139705.00,
1701934582,10024057,15Yr fixed,360,,,,419130.00,0.7500,1164.25,01/02/2023,1164.26,337,23,558840,139710.00,
1701934583,10024058,30Yr fixed,360,,,,419145.00,0.7500,1164.30,01/02/2023,1164.30,337,23,558860,139715.00,
1701934584,10024059,5/1 ARM,360,,,,419160.00,0.7500,1164.34,01/02/2023,1164.34,337,23,558880,139720.00,
1701934586,10024060,15Yr fixed,360,,,,419175.00,0.7500,1164.38,01/02/2023,1164.38,337,23,558900,139725.00,
1701934587,10024061,30Yr fixed,360,,,,419190.00,0.7500,1164.42,01/02/2023,1164.42,337,23,558920,139730.00,
1701934588,10024062,5/1 ARM,360,,,,419205.00,0.7500,1164.46,01/02/2023,1164.46,337,23,558940,139735.00,
1701934589,10024063,15Yr fixed,360,,,,419220.00,0.7500,1164.50,01/02/2023,1164.51,337,23,558960,139740.00,
1701934590,10024064,30Yr fixed,360,,,,419235.00,0.7500,1164.55,01/02/2023,1164.55,337,23,558980,139745.00,
1701934591,10024065,5/1 ARM,360,,,,419250.00,0.7500,1164.59,01/02/2023,1164.59,337,23,559000,139750.00,
1701934592,10024066,15Yr fixed,360,,,,419265.00,0.7500,1164.63,01/02/2023,1164.63,337,23,559020,139755.00,
1701934593,10024067,30Yr fixed,360,,,,419280.00,0.7500,1164.67,01/02/2023,1164.67,337,23,559040,139760.00,
1701934595,10024068,5/1 ARM,360,,,,419295.00,0.7500,1164.71,01/02/2023,1164.71,337,23,559060,139765.00,
1701934596,10024069,15Yr fixed,360,,,,419310.00,0.7500,1164.75,01/02/2023,1164.76,337,23,559080,139770.00,
1701934597,10024070,30Yr fixed,360,,,,419325.00,0.7500,1164.80,01/02/2023,1164.80,337,23,559100,139775.00,
1701934598,10024071,5/1 ARM,360,,,,419340.00,0.7500,1164.84,01/02/2023,1164.84,337,23,559120,139780.00,
1701934599,10024072,15Yr fixed,360,,,,419355.00,0.7500,1164.88,01/02/2023,1164.88,337,23,559140,139785.00,
1701934600,10024073,30Yr fixed,360,,,,419370.00,0.7500,1164.92,01/02/2023,1164.92,337,23,559160,139790.00,
1701934601,10024074,5/1 ARM,360,,,,419385.00,0.7500,1164.96,01/02/2023,1164.96,337,23,559180,139795.00,
1701934603,10024075,15Yr fixed,360,,,,419400.00,0.7500,1165.00,01/02/2023,1165.01,337,23,559200,139800.00,
1701934604,10024076,30Yr fixed,360,,,,419415.00,0.7500,1165.05,01/02/2023,1165.05,337,23,559220,139805.00,
1701934605,10024077,5/1 ARM,360,,,,419430.00,0.7500,1165.09,01/02/2023,1165.09,337,23,559240,139810.00,
1701934606,10024078,15Yr fixed,360,,,,419445.00,0.7500,1165.13,01/02/2023,1165.13,337,23,559260,139815.00,
1701934607,10024079,30Yr fixed,360,,,,419460.00,0.7500,1165.17,01/02/2023,1165.17,337,23,559280,139820.00,
1701934608,10024080,5/1 ARM,360,,,,419475.00,0.7500,1165.21,01/02/2023,1165.21,337,23,559300,139825.00,
1701934609,10024081,15Yr fixed,360,,,,419490.00,0.7500,1165.25,01/02/2023,1165.26,337,23,559320,139830.00,
1701934610,10024082,30Yr fixed,360,,,,419505.00,0.7500,1165.30,01/02/2023,1165.30,337,23,559340,139835.00,
1701934611,10024083,5/1 ARM,360,,,,419520.00,0.7500,1165.34,01/02/2023,1165.34,337,23,559360,139840.00,
1701934612,10024084,15Yr fixed,360,,,,419535.00,0.7500,1165.38,01/02/2023,1165.38,337,23,559380,139845.00,
1701934613,10024085,30Yr fixed,360,,,,419550.00,0.7500,1165.42,01/02/2023,1165.42,337,23,559400,139850.00,
1701934614,10024086,5/1 ARM,360,,,,419565.00,0.7500,1165.46,01/02/2023,1165.46,337,23,559420,139855.00,
1701934616,10024087,15Yr fixed,360,,,,419580.00,0.7500,1165.50,01/02/2023,1165.51,337,23,559440,139860.00,
1701934617,10024088,30Yr fixed,360,,,,419595.00,0.7500,1165.55,01/02/2023,1165.55,337,23,559460,139865.00,
1701934618,10024089,5/1 ARM,360,,,,419610.00,0.7500,1165.59,01/02/2023,1165.59,337,23,559480,139870.00,
1701934619,10024090,15Yr fixed,360,,,,419625.00,0.7500,1165.63,01/02/2023,1165.63,337,23,559500,139875.00,
1701934620,10024091,30Yr fixed,360,,,,419640.00,0.7500,1165.67,01/02/2023,1165.67,337,23,559520,139880.00,
1701934621,10024092,5/1 ARM,360,,,,419655.00,0.7500,1165.71,01/02/2023,1165.71,337,23,559540,139885.00,
1701934622,10024093,15Yr fixed,360,,,,419670.00,0.7500,1165.75,01/02/2023,1165.76,337,23,559560,139890.00,
1701934623,10024094,30Yr fixed,360,,,,419685.00,0.7500,1165.80,01/02/2023,1165.80,337,23,559580,139895.00,
1701934624,10024095,5/1 ARM,360,,,,419700.00,0.7500,1165.84,01/02/2023,1165.84,337,23,559600,139900.00,
1701934625,10024096,15Yr fixed,360,,,,419715.00,0.7500,1165.88,01/02/2023,1165.88,337,23,559620,139905.00,
1701934626,10024097,30Yr fixed,360,,,,419730.00,0.7500,1165.92,01/02/2023,1165.92,337,23,559640,139910.00,
1701934627,10024098,5/1 ARM,360,,,,419745.00,0.7500,1165.96,01/02/2023,1165.96,337,23,559660,139915.00,
1701934628,10024099,15Yr fixed,360,,,,419760.00,0.7500,1166.00,01/02/2023,1166.01,337,23,559680,139920.00,
1701934629,10024100,30Yr fixed,360,,,,419775.00,0.7500,1166.05,01/02/2023,1166.05,337,23,559700,139925.00,
1701934630,10024101,5/1 ARM,360,,,,419790.00,0.7500,1166.09,01/02/2023,1166.09,337,23,559720,139930.00,
1701934632,10024102,15Yr fixed,360,,,,419805.00,0.7500,1166.13,01/02/2023,1166.13,337,23,559740,139935.00,
1701934633,10024103,30Yr fixed,360,,,,419820.00,0.7500,1166.17,01/02/2023,1166.17,337,23,559760,139940.00,
1701934634,10024104,5/1 ARM,360,,,,419835.00,0.7500,1166.21,01/02/2023,1166.21,337,23,559780,139945.00,
1701934635,10024105,15Yr fixed,360,,,,419850.00,0.7500,1166.25,01/02/2023,1166.26,337,23,559800,139950.00,
1701934636,10024106,30Yr fixed,360,,,,419865.00,0.7500,1166.30,01/02/2023,1166.30,337,23,559820,139955.00,
1701934637,10024107,5/1 ARM,360,,,,419880.00,0.7500,1166.34,01/02/2023,1166.34,337,23,559840,139960.00,
1701934638,10024108,15Yr fixed,360,,,,419895.00,0.7500,1166.38,01/02/2023,1166.38,337,23,559860,139965.00,
1701934639,10024109,30Yr fixed,360,,,,419910.00,0.7500,1166.42,01/02/2023,1166.42,337,23,559880,139970.00,
1701934640,10024110,5/1 ARM,360,,,,419925.00,0.7500,1166.46,01/02/2023,1166.46,337,23,559900,139975.00,
1701934641,10024111,15Yr fixed,360,,,,419940.00,0.7500,1166.50,01/02/2023,1166.51,337,23,559920,139980.00,
1701934642,10024112,30Yr fixed,360,,,,419955.00,0.7500,1166.55,01/02/2023,1166.55,337,23,559940,139985.00,
1701934643,10024113,5/1 ARM,360,,,,419970.00,0.7500,1166.59,01/02/2023,1166.59,337,23,559960,139990.00,
1701934644,10024114,15Yr fixed,360,,,,419985.00,0.7500,1166.63,01/02/2023,1166.63,337,23,559980,139995.00,
1701934645,10024115,30Yr fixed,360,,,,420000.00,0.7500,1166.67,01/02/2023,1166.67,337,23,560000,140000.00,
1701934646,10024116,5/1 ARM,360,,,,420015.00,0.7500,1166.71,01/02/2023,1166.71,337,23,560020,140005.00,
1701934647,10024117,15Yr fixed,360,,,,420030.00,0.7500,1166.75,01/02/2023,1166.76,337,23,560040,140010.00,
1701934649,10024118,30Yr fixed,360,,,,420045.00,0.7500,1166.80,01/02/2023,1166.80,337,23,560060,140015.00,
1701934650,10024119,5/1 ARM,360,,,,420060.00,0.7500,1166.84,01/02/2023,1166.84,337,23,560080,140020.00,
1701934651,10024120,15Yr fixed,360,,,,420075.00,0.7500,1166.88,01/02/2023,1166.88,337,23,560100,140025.00,
1701934652,10024121,30Yr fixed,360,,,,420090.00,0.7500,1166.92,01/02/2023,1166.92,337,23,560120,140030.00,
1701934653,10024122,5/1 ARM,360,,,,420105.00,0.7500,1166.96,01/02/2023,1166.96,337,23,560140,140035.00,
1701934654,10024123,15Yr fixed,360,,,,420120.00,0.7500,1167.00,01/02/2023,1167.01,337,23,560160,140040.00,
1701934655,10024124,30Yr fixed,360,,,,420135.00,0.7500,1167.05,01/02/2023,1167.05,337,23,560180,140045.00,
1701934656,10024125,5/1 ARM,360,,,,420150.00,0.7500,1167.09,01/02/2023,1167.09,337,23,560200,140050.00,
1701934658,10024126,15Yr fixed,360,,,,420165.00,0.7500,1167.13,01/02/2023,1167.13,337,23,560220,140055.00,
1701934659,10024127,30Yr fixed,360,,,,420180.00,0.7500,1167.17,01/02/2023,1167.17,337,23,560240,140060.00,
1701934660,10024128,5/1 ARM,360,,,,420195.00,0.7500,1167.21,01/02/2023,1167.21,337,23,560260,140065.00,
1701934661,10024129,15Yr fixed,360,,,,420210.00,0.7500,1167.25,01/02/2023,1167.26,337,23,560280,140070.00,
1701934662,10024130,30Yr fixed,360,,,,420225.00,0.7500,1167.30,01/02/2023,1167.30,337,23,560300,140075.00,
1701934663,10024131,5/1 ARM,360,,,,420240.00,0.7500,1167.34,01/02/2023,1167.34,337,23,560320,140080.00,
1701934664,10024132,15Yr fixed,360,,,,420255.00,0.7500,1167.38,01/02/2023,1167.38,337,23,560340,140085.00,
1701934666,10024133,30Yr fixed,360,,,,420270.00,0.7500,1167.42,01/02/2023,1167.42,337,23,560360,140090.00,
1701934667,10024134,5/1 ARM,360,,,,420285.00,0.7500,1167.46,01/02/2023,1167.46,337,23,560380,140095.00,
1701934676,10024135,15Yr fixed,360,,,,420300.00,0.7500,1167.50,01/02/2023,1167.51,337,23,560400,140100.00,
1701934677,10024136,30Yr fixed,360,,,,420315.00,0.7500,1167.55,01/02/2023,1167.55,337,23,560420,140105.00,
1701934678,10024137,5/1 ARM,360,,,,420330.00,0.7500,1167.59,01/02/2023,1167.59,337,23,560440,140110.00,
1701934679,10024138,15Yr fixed,360,,,,420345.00,0.7500,1167.63,01/02/2023,1167.63,337,23,560460,140115.00,
1701934680,10024139,30Yr fixed,360,,,,420360.00,0.7500,1167.67,01/02/2023,1167.67,337,23,560480,140120.00,
1701934681,10024140,5/1 ARM,360,,,,420375.00,0.7500,1167.71,01/02/2023,1167.71,337,23,560500,140125.00,
1701934682,10024141,15Yr fixed,360,,,,420390.00,0.7500,1167.75,01/02/2023,1167.76,337,23,560520,140130.00,
1701934683,10024142,30Yr fixed,360,,,,420405.00,0.7500,1167.80,01/02/2023,1167.80,337,23,560540,140135.00,
1701934684,10024143,5/1 ARM,360,,,,420420.00,0.7500,1167.84,01/02/2023,1167.84,337,23,560560,140140.00,
1701934685,10024144,15Yr fixed,360,,,,420435.00,0.7500,1167.88,01/02/2023,1167.88,337,23,560580,140145.00,
1701934686,10024145,30Yr fixed,360,,,,420450.00,0.7500,1167.92,01/02/2023,1167.92,337,23,560600,140150.00,
1701934687,10024146,5/1 ARM,360,,,,420465.00,0.7500,1167.96,01/02/2023,1167.96,337,23,560620,140155.00,
1701934688,10024147,15Yr fixed,360,,,,420480.00,0.7500,1168.00,01/02/2023,1168.01,337,23,560640,140160.00,
1701934689,10024148,30Yr fixed,360,,,,420495.00,0.7500,1168.05,01/02/2023,1168.05,337,23,560660,140165.00,
1701934690,10024149,5/1 ARM,360,,,,420510.00,0.7500,1168.09,01/02/2023,1168.09,337,23,560680,140170.00,
1701934691,10024150,15Yr fixed,360,,,,420525.00,0.7500,1168.13,01/02/2023,1168.13,337,23,560700,140175.00,
1701934692,10024151,30Yr fixed,360,,,,420540.00,0.7500,1168.17,01/02/2023,1168.17,337,23,560720,140180.00,
1701934693,10024152,5/1 ARM,360,,,,420555.00,0.7500,1168.21,01/02/2023,1168.21,337,23,560740,140185.00,
1701934694,10024153,15Yr fixed,360,,,,420570.00,0.7500,1168.25,01/02/2023,1168.26,337,23,560760,140190.00,
1701934695,10024154,30Yr fixed,360,,,,420585.00,0.7500,1168.30,01/02/2023,1168.30,337,23,560780,140195.00,
1701934696,10024155,5/1 ARM,360,,,,420600.00,0.7500,1168.34,01/02/2023,1168.34,337,23,560800,140200.00,
1701934697,10024156,15Yr fixed,360,,,,420615.00,0.7500,1168.38,01/02/2023,1168.38,337,23,560820,140205.00,
1701934698,10024157,30Yr fixed,360,,,,420630.00,0.7500,1168.42,01/02/2023,1168.42,337,23,560840,140210.00,
1701934699,10024158,5/1 ARM,360,,,,420645.00,0.7500,1168.46,01/02/2023,1168.46,337,23,560860,140215.00,
1701934700,10024159,15Yr fixed,360,,,,420660.00,0.7500,1168.50,01/02/2023,1168.51,337,23,560880,140220.00,
1701934701,10024160,30Yr fixed,360,,,,420675.00,0.7500,1168.55,01/02/2023,1168.55,337,23,560900,140225.00,
1701934702,10024161,5/1 ARM,360,,,,420690.00,0.7500,1168.59,01/02/2023,1168.59,337,23,560920,140230.00,
1701934703,10024162,15Yr fixed,360,,,,420705.00,0.7500,1168.63,01/02/2023,1168.63,337,23,560940,140235.00,
1701934704,10024163,30Yr fixed,360,,,,420720.00,0.7500,1168.67,01/02/2023,1168.67,337,23,560960,140240.00,
1701934705,10024164,5/1 ARM,360,,,,420735.00,0.7500,1168.71,01/02/2023,1168.71,337,23,560980,140245.00,
1701934706,10024165,15Yr fixed,360,,,,420750.00,0.7500,1168.75,01/02/2023,1168.76,337,23,561000,140250.00,
1701934707,10024166,30Yr fixed,360,,,,420765.00,0.7500,1168.80,01/02/2023,1168.80,337,23,561020,140255.00,
1701934708,10024167,5/1 ARM,360,,,,420780.00,0.7500,1168.84,01/02/2023,1168.84,337,23,561040,140260.00,
1701934709,10024168,15Yr fixed,360,,,,420795.00,0.7500,1168.88,01/02/2023,1168.88,337,23,561060,140265.00,
1701934710,10024169,30Yr fixed,360,,,,420810.00,0.7500,1168.92,01/02/2023,1168.92,337,23,561080,140270.00,
1701934711,10024170,5/1 ARM,360,,,,420825.00,0.7500,1168.96,01/02/2023,1168.96,337,23,561100,140275.00,
1701934712,10024171,15Yr fixed,360,,,,420840.00,0.7500,1169.00,01/02/2023,1169.01,337,23,561120,140280.00,
1701934713,10024172,30Yr fixed,360,,,,420855.00,0.7500,1169.05,01/02/2023,1169.05,337,23,561140,140285.00,
1701934714,10024173,5/1 ARM,360,,,,420870.00,0.7500,1169.09,01/02/2023,1169.09,337,23,561160,140290.00,
1701934715,10024174,15Yr fixed,360,,,,420885.00,0.7500,1169.13,01/02/2023,1169.13,337,23,561180,140295.00,
1701934716,10024175,30Yr fixed,360,,,,420900.00,0.7500,1169.17,01/02/2023,1169.17,337,23,561200,140300.00,
1701934717,10024176,5/1 ARM,360,,,,420915.00,0.7500,1169.21,01/02/2023,1169.21,337,23,561220,140305.00,
1701934718,10024177,15Yr fixed,360,,,,420930.00,0.7500,1169.25,01/02/2023,1169.26,337,23,561240,140310.00,
1701934719,10024178,30Yr fixed,360,,,,420945.00,0.7500,1169.30,01/02/2023,1169.30,337,23,561260,140315.00,
1701934720,10024179,5/1 ARM,360,,,,420960.00,0.7500,1169.34,01/02/2023,1169.34,337,23,561280,140320.00,
1701934721,10024180,15Yr fixed,360,,,,420975.00,0.7500,1169.38,01/02/2023,1169.38,337,23,561300,140325.00,
1701934722,10024181,30Yr fixed,360,,,,420990.00,0.7500,1169.42,01/02/2023,1169.42,337,23,561320,140330.00,
1701934723,10024182,5/1 ARM,360,,,,421005.00,0.7500,1169.46,01/02/2023,1169.46,337,23,561340,140335.00,
1701934724,10024183,15Yr fixed,360,,,,421020.00,0.7500,1169.50,01/02/2023,1169.51,337,23,561360,140340.00,
1701934725,10024184,30Yr fixed,360,,,,421035.00,0.7500,1169.55,01/02/2023,1169.55,337,23,561380,140345.00,
1701934726,10024185,5/1 ARM,360,,,,421050.00,0.7500,1169.59,01/02/2023,1169.59,337,23,561400,140350.00,
1701934727,10024186,15Yr fixed,360,,,,421065.00,0.7500,1169.63,01/02/2023,1169.63,337,23,561420,140355.00,
1701934728,10024187,30Yr fixed,360,,,,421080.00,0.7500,1169.67,01/02/2023,1169.67,337,23,561440,140360.00,
1701934729,10024188,5/1 ARM,360,,,,421095.00,0.7500,1169.71,01/02/2023,1169.71,337,23,561460,140365.00,
1701934730,10024189,15Yr fixed,360,,,,421110.00,0.7500,1169.75,01/02/2023,1169.76,337,23,561480,140370.00,
1701934731,10024190,30Yr fixed,360,,,,421125.00,0.7500,1169.80,01/02/2023,1169.80,337,23,561500,140375.00,
1701934732,10024191,5/1 ARM,360,,,,421140.00,0.7500,1169.84,01/02/2023,1169.84,337,23,561520,140380.00,
1701934733,10024192,15Yr fixed,360,,,,421155.00,0.7500,1169.88,01/02/2023,1169.88,337,23,561540,140385.00,
1701934734,10024193,30Yr fixed,360,,,,421170.00,0.7500,1169.92,01/02/2023,1169.92,337,23,561560,140390.00,
1701934735,10024194,5/1 ARM,360,,,,421185.00,0.7500,1169.96,01/02/2023,1169.96,337,23,561580,140395.00,
1701934736,10024195,15Yr fixed,360,,,,421200.00,0.7500,1170.00,01/02/2023,1170.01,337,23,561600,140400.00,
1701934737,10024196,30Yr fixed,360,,,,421215.00,0.7500,1170.05,01/02/2023,1170.05,337,23,561620,140405.00,
1701934738,10024197,5/1 ARM,360,,,,421230.00,0.7500,1170.09,01/02/2023,1170.09,337,23,561640,140410.00,
1701934739,10024198,15Yr fixed,360,,,,421245.00,0.7500,1170.13,01/02/2023,1170.13,337,23,561660,140415.00,
1701934740,10024199,30Yr fixed,360,,,,421260.00,0.7500,1170.17,01/02/2023,1170.17,337,23,561680,140420.00,
1701934741,10024200,5/1 ARM,360,,,,421275.00,0.7500,1170.21,01/02/2023,1170.21,337,23,561700,140425.00,
1701934742,10024201,15Yr fixed,360,,,,421290.00,0.7500,1170.25,01/02/2023,1170.26,337,23,561720,140430.00,
1701934743,10024202,30Yr fixed,360,,,,421305.00,0.7500,1170.30,01/02/2023,1170.30,337,23,561740,140435.00,
1701934744,10024203,5/1 ARM,360,,,,421320.00,0.7500,1170.34,01/02/2023,1170.34,337,23,561760,140440.00,
1701934745,10024204,15Yr fixed,360,,,,421335.00,0.7500,1170.38,01/02/2023,1170.38,337,23,561780,140445.00,
1701934746,10024205,30Yr fixed,360,,,,421350.00,0.7500,1170.42,01/02/2023,1170.42,337,23,561800,140450.00,
1701934747,10024206,5/1 ARM,360,,,,421365.00,0.7500,1170.46,01/02/2023,1170.46,337,23,561820,140455.00,
1701934748,10024207,15Yr fixed,360,,,,421380.00,0.7500,1170.50,01/02/2023,1170.51,337,23,561840,140460.00,
1701934749,10024208,30Yr fixed,360,,,,421395.00,0.7500,1170.55,01/02/2023,1170.55,337,23,561860,140465.00,
1701934750,10024209,5/1 ARM,360,,,,421410.00,0.7500,1170.59,01/02/2023,1170.59,337,23,561880,140470.00,
1701934751,10024210,15Yr fixed,360,,,,421425.00,0.7500,1170.63,01/02/2023,1170.63,337,23,561900,140475.00,
1701934752,10024211,30Yr fixed,360,,,,421440.00,0.7500,1170.67,01/02/2023,1170.67,337,23,561920,140480.00,
1701934753,10024212,5/1 ARM,360,,,,421455.00,0.7500,1170.71,01/02/2023,1170.71,337,23,561940,140485.00,
1701934754,10024213,15Yr fixed,360,,,,421470.00,0.7500,1170.75,01/02/2023,1170.76,337,23,561960,140490.00,
1701934755,10024214,30Yr fixed,360,,,,421485.00,0.7500,1170.80,01/02/2023,1170.80,337,23,561980,140495.00,
1701934756,10024215,5/1 ARM,360,,,,421500.00,0.7500,1170.84,01/02/2023,1170.84,337,23,562000,140500.00,
1701934757,10024216,15Yr fixed,360,,,,421515.00,0.7500,1170.88,01/02/2023,1170.88,337,23,562020,140505.00,
1701934758,10024217,30Yr fixed,360,,,,421530.00,0.7500,1170.92,01/02/2023,1170.92,337,23,562040,140510.00,
1701934759,10024218,5/1 ARM,360,,,,421545.00,0.7500,1170.96,01/02/2023,1170.96,337,23,562060,140515.00,
1701934760,10024219,15Yr fixed,360,,,,421560.00,0.7500,1171.00,01/02/2023,1171.01,337,23,562080,140520.00,
1701934761,10024220,30Yr fixed,360,,,,421575.00,0.7500,1171.05,01/02/2023,1171.05,337,23,562100,140525.00,
1701934762,10024221,5/1 ARM,360,,,,421590.00,0.7500,1171.09,01/02/2023,1171.09,337,23,562120,140530.00,
1701934763,10024222,15Yr fixed,360,,,,421605.00,0.7500,1171.13,01/02/2023,1171.13,337,23,562140,140535.00,
1701934764,10024223,30Yr fixed,360,,,,421620.00,0.7500,1171.17,01/02/2023,1171.17,337,23,562160,140540.00,
1701934765,10024224,5/1 ARM,360,,,,421635.00,0.7500,1171.21,01/02/2023,1171.21,337,23,562180,140545.00,
1701934766,10024225,15Yr fixed,360,,,,421650.00,0.7500,1171.25,01/02/2023,1171.26,337,23,562200,140550.00,
1701934767,10024226,30Yr fixed,360,,,,421665.00,0.7500,1171.30,01/02/2023,1171.30,337,23,562220,140555.00,
1701934768,10024227,5/1 ARM,360,,,,421680.00,0.7500,1171.34,01/02/2023,1171.34,337,23,562240,140560.00,
1701934769,10024228,15Yr fixed,360,,,,421695.00,0.7500,1171.38,01/02/2023,1171.38,337,23,562260,140565.00,
1701934770,10024229,30Yr fixed,360,,,,421710.00,0.7500,1171.42,01/02/2023,1171.42,337,23,562280,140570.00,
1701934771,10024230,5/1 ARM,360,,,,421725.00,0.7500,1171.46,01/02/2023,1171.46,337,23,562300,140575.00,
1701934772,10024231,15Yr fixed,360,,,,421740.00,0.7500,1171.50,01/02/2023,1171.51,337,23,562320,140580.00,
1701934773,10024232,30Yr fixed,360,,,,421755.00,0.7500,1171.55,01/02/2023,1171.55,337,23,562340,140585.00,
1701934774,10024233,5/1 ARM,360,,,,421770.00,0.7500,1171.59,01/02/2023,1171.59,337,23,562360,140590.00,
1701934775,10024234,15Yr fixed,360,,,,421785.00,0.7500,1171.63,01/02/2023,1171.63,337,23,562380,140595.00,
1701934776,10024235,30Yr fixed,360,,,,421800.00,0.7500,1171.67,01/02/2023,1171.67,337,23,562400,140600.00,
1701934777,10024236,5/1 ARM,360,,,,421815.00,0.7500,1171.71,01/02/2023,1171.71,337,23,562420,140605.00,
1701934778,10024237,15Yr fixed,360,,,,421830.00,0.7500,1171.75,01/02/2023,1171.76,337,23,562440,140610.00,
1701934779,10024238,30Yr fixed,360,,,,421845.00,0.7500,1171.80,01/02/2023,1171.80,337,23,562460,140615.00,
