ecad_id,Asset_id,Program/product,term,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit
1701437732,10002072,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89355,0.7500,£600.50,01/02/2023,£248.21,337,23,119140,29785
1701437733,10002073,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89370,0.7500,£600.60,01/02/2023,£248.26,337,23,119160,29790
1701437734,10002074,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89385,0.7500,£600.70,01/02/2023,£248.30,337,23,119180,29795
1701437735,10002075,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89400,0.7500,£600.80,01/02/2023,£248.34,337,23,119200,29800
1701437736,10002076,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89415,0.7500,£600.90,01/02/2023,£248.38,337,23,119220,29805
1701437737,10002077,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89430,0.7500,£601.00,01/02/2023,£248.42,337,23,119240,29810
1701437738,10002078,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89445,0.7500,£601.10,01/02/2023,£248.46,337,23,119260,29815
1701437739,10002079,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89460,0.7500,£601.20,01/02/2023,£248.51,337,23,119280,29820
1701437740,10002080,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89475,0.7500,£601.31,01/02/2023,£248.55,337,23,119300,29825
1701437743,10002081,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89490,0.7500,£601.41,01/02/2023,£248.59,337,23,119320,29830
1701437744,10002082,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89505,0.7500,£601.51,01/02/2023,£248.63,337,23,119340,29835
1701437745,10002083,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89520,0.7500,£601.61,01/02/2023,£248.67,337,23,119360,29840
1701437746,10002084,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89535,0.7500,£601.71,01/02/2023,£248.71,337,23,119380,29845
1701437747,10002085,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89550,0.7500,£601.81,01/02/2023,£248.76,337,23,119400,29850
1701437748,10002086,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89565,0.7500,£601.91,01/02/2023,£248.80,337,23,119420,29855
1701437749,10002087,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89580,0.7500,£602.01,01/02/2023,£248.84,337,23,119440,29860
1701437750,10002088,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89595,0.7500,£602.11,01/02/2023,£248.88,337,23,119460,29865
1701437751,10002089,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89610,0.7500,£602.21,01/02/2023,£248.92,337,23,119480,29870
1701437752,10002090,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89625,0.7500,£602.31,01/02/2023,£248.96,337,23,119500,29875
1701437753,10002091,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89640,0.7500,£602.41,01/02/2023,£249.01,337,23,119520,29880
1701437754,10002092,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89655,0.7500,£602.52,01/02/2023,£249.05,337,23,119540,29885
1701437755,10002093,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89670,0.7500,£602.62,01/02/2023,£249.09,337,23,119560,29890
1701437756,10002094,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89685,0.7500,£602.72,01/02/2023,£249.13,337,23,119580,29895
1701437757,10002095,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89700,0.7500,£602.82,01/02/2023,£249.17,337,23,119600,29900
1701437758,10002096,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89715,0.7500,£602.92,01/02/2023,£249.21,337,23,119620,29905
1701437759,10002097,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89730,0.7500,£603.02,01/02/2023,£249.26,337,23,119640,29910
1701437760,10002098,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89745,0.7500,£603.12,01/02/2023,£249.30,337,23,119660,29915
1701437761,10002099,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89760,0.7500,£603.22,01/02/2023,£249.34,337,23,119680,29920
1701437762,10002100,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89775,0.7500,£603.32,01/02/2023,£249.38,337,23,119700,29925
1701437763,10002101,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89790,0.7500,£603.42,01/02/2023,£249.42,337,23,119720,29930
1701437764,10002102,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89805,0.7500,£603.52,01/02/2023,£249.46,337,23,119740,29935
1701437765,10002103,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89820,0.7500,£603.62,01/02/2023,£249.51,337,23,119760,29940
1701437766,10002104,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89835,0.7500,£603.72,01/02/2023,£249.55,337,23,119780,29945
1701437768,10002105,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89850,0.7500,£603.83,01/02/2023,£249.59,337,23,119800,29950
1701437769,10002106,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89865,0.7500,£603.93,01/02/2023,£249.63,337,23,119820,29955
1701437770,10002107,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89880,0.7500,£604.03,01/02/2023,£249.67,337,23,119840,29960
1701437773,10002108,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89895,0.7500,£604.13,01/02/2023,£249.71,337,23,119860,29965
1701437774,10002109,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89910,0.7500,£604.23,01/02/2023,£249.76,337,23,119880,29970
1701437775,10002110,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89925,0.7500,£604.33,01/02/2023,£249.80,337,23,119900,29975
1701437777,10002111,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89940,0.7500,£604.43,01/02/2023,£249.84,337,23,119920,29980
1701437778,10002112,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89955,0.7500,£604.53,01/02/2023,£249.88,337,23,119940,29985
1701437836,10002113,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89970,0.7500,£604.63,01/02/2023,£249.92,337,23,119960,29990
1701437837,10002114,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,89985,0.7500,£604.73,01/02/2023,£249.96,337,23,119980,29995
1701437855,10002115,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90000,0.7500,£604.83,01/02/2023,£250.01,337,23,120000,30000
1701437856,10002116,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90015,0.7500,£604.93,01/02/2023,£250.05,337,23,120020,30005
1701437875,10002117,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90030,0.7500,£605.04,01/02/2023,£250.09,337,23,120040,30010
1701437876,10002118,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90045,0.7500,£605.14,01/02/2023,£250.13,337,23,120060,30015
1701437877,10002119,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90060,0.7500,£605.24,01/02/2023,£250.17,337,23,120080,30020
1701437878,10002120,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90075,0.7500,£605.34,01/02/2023,£250.21,337,23,120100,30025
1701437879,10002121,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90090,0.7500,£605.44,01/02/2023,£250.26,337,23,120120,30030
1701437880,10002122,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90105,0.7500,£605.54,01/02/2023,£250.30,337,23,120140,30035
1701437881,10002123,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90120,0.7500,£605.64,01/02/2023,£250.34,337,23,120160,30040
1701437882,10002124,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90135,0.7500,£605.74,01/02/2023,£250.38,337,23,120180,30045
1701437883,10002125,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90150,0.7500,£605.84,01/02/2023,£250.42,337,23,120200,30050
1701437884,10002126,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90165,0.7500,£605.94,01/02/2023,£250.46,337,23,120220,30055
1701437885,10002127,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90180,0.7500,£606.04,01/02/2023,£250.51,337,23,120240,30060
1701437886,10002128,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90195,0.7500,£606.14,01/02/2023,£250.55,337,23,120260,30065
1701437887,10002129,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90210,0.7500,£606.25,01/02/2023,£250.59,337,23,120280,30070
1701437888,10002130,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90225,0.7500,£606.35,01/02/2023,£250.63,337,23,120300,30075
1701437889,10002131,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90240,0.7500,£606.45,01/02/2023,£250.67,337,23,120320,30080
1701437890,10002132,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90255,0.7500,£606.55,01/02/2023,£250.71,337,23,120340,30085
1701437891,10002133,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90270,0.7500,£606.65,01/02/2023,£250.76,337,23,120360,30090
1701437892,10002134,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90285,0.7500,£606.75,01/02/2023,£250.80,337,23,120380,30095
1701437893,10002135,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90300,0.7500,£606.85,01/02/2023,£250.84,337,23,120400,30100
1701437894,10002136,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90315,0.7500,£606.95,01/02/2023,£250.88,337,23,120420,30105
1701437895,10002137,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90330,0.7500,£607.05,01/02/2023,£250.92,337,23,120440,30110
1701437896,10002138,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90345,0.7500,£607.15,01/02/2023,£250.96,337,23,120460,30115
1701437897,10002139,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90360,0.7500,£607.25,01/02/2023,£251.01,337,23,120480,30120
1701437898,10002140,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90375,0.7500,£607.35,01/02/2023,£251.05,337,23,120500,30125
1701437899,10002141,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90390,0.7500,£607.45,01/02/2023,£251.09,337,23,120520,30130
1701437900,10002142,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90405,0.7500,£607.56,01/02/2023,£251.13,337,23,120540,30135
1701437901,10002143,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90420,0.7500,£607.66,01/02/2023,£251.17,337,23,120560,30140
1701437902,10002144,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90435,0.7500,£607.76,01/02/2023,£251.21,337,23,120580,30145
1701437903,10002145,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90450,0.7500,£607.86,01/02/2023,£251.26,337,23,120600,30150
1701437904,10002146,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90465,0.7500,£607.96,01/02/2023,£251.30,337,23,120620,30155
1701437905,10002147,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90480,0.7500,£608.06,01/02/2023,£251.34,337,23,120640,30160
1701437906,10002148,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90495,0.7500,£608.16,01/02/2023,£251.38,337,23,120660,30165
1701437907,10002149,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90510,0.7500,£608.26,01/02/2023,£251.42,337,23,120680,30170
1701437908,10002150,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90525,0.7500,£608.36,01/02/2023,£251.46,337,23,120700,30175
1701437910,10002151,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90540,0.7500,£608.46,01/02/2023,£251.51,337,23,120720,30180
1701437913,10002152,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90555,0.7500,£608.56,01/02/2023,£251.55,337,23,120740,30185
1701437914,10002153,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90570,0.7500,£608.66,01/02/2023,£251.59,337,23,120760,30190
1701437915,10002154,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90585,0.7500,£608.77,01/02/2023,£251.63,337,23,120780,30195
1701437916,10002155,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90600,0.7500,£608.87,01/02/2023,£251.67,337,23,120800,30200
1701437917,10002156,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90615,0.7500,£608.97,01/02/2023,£251.71,337,23,120820,30205
1701437918,10002157,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90630,0.7500,£609.07,01/02/2023,£251.76,337,23,120840,30210
1701437919,10002158,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90645,0.7500,£609.17,01/02/2023,£251.80,337,23,120860,30215
1701437920,10002159,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90660,0.7500,£609.27,01/02/2023,£251.84,337,23,120880,30220
1701437921,10002160,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90675,0.7500,£609.37,01/02/2023,£251.88,337,23,120900,30225
1701437922,10002161,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90690,0.7500,£609.47,01/02/2023,£251.92,337,23,120920,30230
1701437923,10002162,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90705,0.7500,£609.57,01/02/2023,£251.96,337,23,120940,30235
1701437924,10002163,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90720,0.7500,£609.67,01/02/2023,£252.01,337,23,120960,30240
1701437925,10002164,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90735,0.7500,£609.77,01/02/2023,£252.05,337,23,120980,30245
1701437926,10002165,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90750,0.7500,£609.87,01/02/2023,£252.09,337,23,121000,30250
1701437927,10002166,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90765,0.7500,£609.97,01/02/2023,£252.13,337,23,121020,30255
1701437928,10002167,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90780,0.7500,£610.08,01/02/2023,£252.17,337,23,121040,30260
1701437929,10002168,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90795,0.7500,£610.18,01/02/2023,£252.21,337,23,121060,30265
1701437930,10002169,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90810,0.7500,£610.28,01/02/2023,£252.26,337,23,121080,30270
1701437931,10002170,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90825,0.7500,£610.38,01/02/2023,£252.30,337,23,121100,30275
1701437932,10002171,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90840,0.7500,£610.48,01/02/2023,£252.34,337,23,121120,30280
1701437933,10002172,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90855,0.7500,£610.58,01/02/2023,£252.38,337,23,121140,30285
1701437934,10002173,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90870,0.7500,£610.68,01/02/2023,£252.42,337,23,121160,30290
1701437935,10002174,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90885,0.7500,£610.78,01/02/2023,£252.46,337,23,121180,30295
1701437936,10002175,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90900,0.7500,£610.88,01/02/2023,£252.51,337,23,121200,30300
1701437937,10002176,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90915,0.7500,£610.98,01/02/2023,£252.55,337,23,121220,30305
1701437938,10002177,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90930,0.7500,£611.08,01/02/2023,£252.59,337,23,121240,30310
1701437939,10002178,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90945,0.7500,£611.18,01/02/2023,£252.63,337,23,121260,30315
1701437940,10002179,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90960,0.7500,£611.29,01/02/2023,£252.67,337,23,121280,30320
1701437941,10002180,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90975,0.7500,£611.39,01/02/2023,£252.71,337,23,121300,30325
1701437942,10002181,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,90990,0.7500,£611.49,01/02/2023,£252.76,337,23,121320,30330
1701437943,10002182,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91005,0.7500,£611.59,01/02/2023,£252.80,337,23,121340,30335
1701437944,10002183,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91020,0.7500,£611.69,01/02/2023,£252.84,337,23,121360,30340
1701437945,10002184,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91035,0.7500,£611.79,01/02/2023,£252.88,337,23,121380,30345
1701437946,10002185,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91050,0.7500,£611.89,01/02/2023,£252.92,337,23,121400,30350
1701437947,10002186,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91065,0.7500,£611.99,01/02/2023,£252.96,337,23,121420,30355
1701437951,10002187,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91080,0.7500,£612.09,01/02/2023,£253.01,337,23,121440,30360
1701437952,10002188,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91095,0.7500,£612.19,01/02/2023,£253.05,337,23,121460,30365
1701437953,10002189,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91110,0.7500,£612.29,01/02/2023,£253.09,337,23,121480,30370
1701437954,10002190,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91125,0.7500,£612.39,01/02/2023,£253.13,337,23,121500,30375
1701437955,10002191,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91140,0.7500,£612.49,01/02/2023,£253.17,337,23,121520,30380
1701437956,10002192,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91155,0.7500,£612.60,01/02/2023,£253.21,337,23,121540,30385
1701437957,10002193,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91170,0.7500,£612.70,01/02/2023,£253.26,337,23,121560,30390
1701437958,10002194,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91185,0.7500,£612.80,01/02/2023,£253.30,337,23,121580,30395
1701437959,10002195,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91200,0.7500,£612.90,01/02/2023,£253.34,337,23,121600,30400
1701437960,10002196,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91215,0.7500,£613.00,01/02/2023,£253.38,337,23,121620,30405
1701437961,10002197,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91230,0.7500,£613.10,01/02/2023,£253.42,337,23,121640,30410
1701437966,10002198,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91245,0.7500,£613.20,01/02/2023,£253.46,337,23,121660,30415
1701437967,10002199,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91260,0.7500,£613.30,01/02/2023,£253.51,337,23,121680,30420
1701437968,10002200,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91275,0.7500,£613.40,01/02/2023,£253.55,337,23,121700,30425
1701437969,10002201,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91290,0.7500,£613.50,01/02/2023,£253.59,337,23,121720,30430
1701437970,10002202,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91305,0.7500,£613.60,01/02/2023,£253.63,337,23,121740,30435
1701437971,10002203,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91320,0.7500,£613.70,01/02/2023,£253.67,337,23,121760,30440
1701437972,10002204,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91335,0.7500,£613.81,01/02/2023,£253.71,337,23,121780,30445
1701437973,10002205,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91350,0.7500,£613.91,01/02/2023,£253.76,337,23,121800,30450
1701437975,10002206,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91365,0.7500,£614.01,01/02/2023,£253.80,337,23,121820,30455
1701437976,10002207,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91380,0.7500,£614.11,01/02/2023,£253.84,337,23,121840,30460
1701437977,10002208,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91395,0.7500,£614.21,01/02/2023,£253.88,337,23,121860,30465
1701437998,10002209,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91410,0.7500,£614.31,01/02/2023,£253.92,337,23,121880,30470
1701437999,10002210,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91425,0.7500,£614.41,01/02/2023,£253.96,337,23,121900,30475
1701438000,10002211,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91440,0.7500,£614.51,01/02/2023,£254.01,337,23,121920,30480
1701438001,10002212,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91455,0.7500,£614.61,01/02/2023,£254.05,337,23,121940,30485
1701438010,10002213,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91470,0.7500,£614.71,01/02/2023,£254.09,337,23,121960,30490
1701438011,10002214,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91485,0.7500,£614.81,01/02/2023,£254.13,337,23,121980,30495
1701438012,10002215,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91500,0.7500,£614.91,01/02/2023,£254.17,337,23,122000,30500
1701438014,10002216,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91515,0.7500,£615.02,01/02/2023,£254.21,337,23,122020,30505
1701438015,10002217,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91530,0.7500,£615.12,01/02/2023,£254.26,337,23,122040,30510
1701438016,10002218,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91545,0.7500,£615.22,01/02/2023,£254.30,337,23,122060,30515
1701438017,10002219,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91560,0.7500,£615.32,01/02/2023,£254.34,337,23,122080,30520
1701438019,10002220,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91575,0.7500,£615.42,01/02/2023,£254.38,337,23,122100,30525
1701438034,10002221,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91590,0.7500,£615.52,01/02/2023,£254.42,337,23,122120,30530
1701438037,10002222,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91605,0.7500,£615.62,01/02/2023,£254.46,337,23,122140,30535
1701438038,10002223,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91620,0.7500,£615.72,01/02/2023,£254.51,337,23,122160,30540
1701438039,10002224,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91635,0.7500,£615.82,01/02/2023,£254.55,337,23,122180,30545
1701438040,10002225,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91650,0.7500,£615.92,01/02/2023,£254.59,337,23,122200,30550
1701438041,10002226,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91665,0.7500,£616.02,01/02/2023,£254.63,337,23,122220,30555
1701438042,10002227,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91680,0.7500,£616.12,01/02/2023,£254.67,337,23,122240,30560
1701438043,10002228,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91695,0.7500,£616.22,01/02/2023,£254.71,337,23,122260,30565
1701438044,10002229,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91710,0.7500,£616.33,01/02/2023,£254.76,337,23,122280,30570
1701438045,10002230,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91725,0.7500,£616.43,01/02/2023,£254.80,337,23,122300,30575
1701438046,10002231,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91740,0.7500,£616.53,01/02/2023,£254.84,337,23,122320,30580
1701438047,10002232,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91755,0.7500,£616.63,01/02/2023,£254.88,337,23,122340,30585
1701438048,10002233,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91770,0.7500,£616.73,01/02/2023,£254.92,337,23,122360,30590
1701438049,10002234,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91785,0.7500,£616.83,01/02/2023,£254.96,337,23,122380,30595
1701438050,10002235,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91800,0.7500,£616.93,01/02/2023,£255.01,337,23,122400,30600
1701438051,10002236,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91815,0.7500,£617.03,01/02/2023,£255.05,337,23,122420,30605
1701438052,10002237,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91830,0.7500,£617.13,01/02/2023,£255.09,337,23,122440,30610
1701438053,10002238,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91845,0.7500,£617.23,01/02/2023,£255.13,337,23,122460,30615
1701438054,10002239,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91860,0.7500,£617.33,01/02/2023,£255.17,337,23,122480,30620
1701438055,10002240,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91875,0.7500,£617.43,01/02/2023,£255.21,337,23,122500,30625
1701438056,10002241,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91890,0.7500,£617.54,01/02/2023,£255.26,337,23,122520,30630
1701438057,10002242,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91905,0.7500,£617.64,01/02/2023,£255.30,337,23,122540,30635
1701438058,10002243,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91920,0.7500,£617.74,01/02/2023,£255.34,337,23,122560,30640
1701438059,10002244,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91935,0.7500,£617.84,01/02/2023,£255.38,337,23,122580,30645
1701438060,10002245,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91950,0.7500,£617.94,01/02/2023,£255.42,337,23,122600,30650
1701438061,10002246,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91965,0.7500,£618.04,01/02/2023,£255.46,337,23,122620,30655
1701438062,10002247,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91980,0.7500,£618.14,01/02/2023,£255.51,337,23,122640,30660
1701438063,10002248,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,91995,0.7500,£618.24,01/02/2023,£255.55,337,23,122660,30665
1701438064,10002249,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92010,0.7500,£618.34,01/02/2023,£255.59,337,23,122680,30670
1701438207,10002250,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92025,0.7500,£618.44,01/02/2023,£255.63,337,23,122700,30675
1701438208,10002251,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92040,0.7500,£618.54,01/02/2023,£255.67,337,23,122720,30680
1701438209,10002252,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92055,0.7500,£618.64,01/02/2023,£255.71,337,23,122740,30685
1701438210,10002253,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92070,0.7500,£618.74,01/02/2023,£255.76,337,23,122760,30690
1701438211,10002254,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92085,0.7500,£618.85,01/02/2023,£255.80,337,23,122780,30695
1701438273,10002255,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92100,0.7500,£618.95,01/02/2023,£255.84,337,23,122800,30700
1701438316,10002256,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92115,0.7500,£619.05,01/02/2023,£255.88,337,23,122820,30705
1701438317,10002257,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92130,0.7500,£619.15,01/02/2023,£255.92,337,23,122840,30710
1701438318,10002258,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92145,0.7500,£619.25,01/02/2023,£255.96,337,23,122860,30715
1701438333,10002259,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92160,0.7500,£619.35,01/02/2023,£256.01,337,23,122880,30720
1701438334,10002260,30Yr fixed,360,0.0710,01/01/1995,01/01/2025,92175,0.7500,£619.45,01/02/2023,£256.05,337,23,122900,30725
